step,eval_type,seed,full_reward_rate,standing_rate,fall_count,time_to_first_full
250112,pi,5,0.0000,0.0000,0.0,1000.0
250112,mppi,5,0.0000,0.0000,0.0,1000.0
500224,pi,5,0.0000,0.0016,0.4,1000.0
500224,mppi,5,0.0017,0.0110,0.6666666666666666,681.0
750080,pi,5,0.0014,0.0054,0.2,805.6
750080,mppi,5,0.0000,0.0000,0.0,1000.0
1000192,pi,5,0.0000,0.0000,0.0,1000.0
1000192,mppi,5,0.0037,0.0223,0.3333333333333333,697.3333333333334
1250048,pi,5,0.0000,0.0000,0.0,1000.0
1250048,mppi,5,0.0000,0.0000,0.0,1000.0
1500160,pi,5,0.0000,0.0000,0.0,1000.0
1500160,mppi,5,0.0040,0.0100,0.3333333333333333,675.3333333333334
1750016,pi,5,0.0000,0.0000,0.0,1000.0
1750016,mppi,5,0.0017,0.0030,0.3333333333333333,671.0
2000128,pi,5,0.0000,0.0000,0.0,1000.0
2000128,mppi,5,0.0000,0.0000,0.0,1000.0
2250240,pi,5,0.0000,0.0066,0.4,1000.0
2250240,mppi,5,0.0050,0.0160,0.6666666666666666,355.3333333333333
2500096,pi,5,0.0012,0.0118,0.4,627.4
2500096,mppi,5,0.0077,0.0190,0.6666666666666666,359.3333333333333
